1	 birthPlace(A ,B)  :-  elevation(B ,C)   ,  height(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  garrison(C ,B)   ,  garrison(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  placeOfBurial(C ,B)   ,  deathPlace(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  mouthPlace(C ,B)   ,  mouthMountain(C ,B)   ,  deathPlace(A ,B).
1	 birthPlace(A ,B)  :-  party(A ,C)   ,  party(D ,C)   ,  deathPlace(D ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  mouthCountry(D ,C)   ,  city(D ,B).
1	 birthPlace(A ,B)  :-  populationDensity(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  nationality(A ,C)   ,  nationality(D ,C)   ,  deathPlace(D ,B).
1	 birthPlace(A ,B)  :-  deathPlace(A ,B)   ,  deathPlace(C ,B)   ,  residence(C ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  headquarter(D ,B).
1	 birthPlace(A ,B)  :-  activeYearsEndYear(A ,C)   ,  populationMetro(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  height(A ,C)   ,  populationTotal(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  country(A ,C)   ,  residence(D ,C)   ,  birthPlace(D ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  locationCountry(D ,C)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  areaTotal(B ,C)   ,  weight(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  areaTotal(B ,C)   ,  height(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  sourcePlace(D ,B).
1	 birthPlace(A ,B)  :-  areaLand(B ,C)   ,  height(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  birthYear(A ,C)   ,  areaTotal(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  regionServed(D ,C)   ,  locationCity(D ,B).
1	 birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  area(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  garrison(C ,B)   ,  country(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  largestCity(C ,B)   ,  country(B ,C).
1	 birthPlace(A ,B)  :-  nationality(A ,C)   ,  location(D ,C)   ,  nearestCity(D ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  operator(D ,C)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  populationUrban(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  headquarter(D ,C)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  activeYearsStartYear(D ,C)   ,  birthPlace(D ,B).
1	 birthPlace(A ,B)  :-  height(A ,C)   ,  populationDensity(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  foundationPlace(D ,C)   ,  locationCity(D ,B).
1	 birthPlace(A ,B)  :-  weight(A ,C)   ,  populationDensity(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  populationDensity(B ,C)   ,  height(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  height(A ,C)   ,  populationMetro(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  ground(C ,B)   ,  team(D ,C)   ,  careerStation(A ,D).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  state(D ,C)   ,  countySeat(D ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  state(D ,C)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  areaUrban(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  imdbId(A ,C)   ,  areaTotal(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  stateOfOrigin(A ,C)   ,  residence(D ,C)   ,  birthPlace(D ,B).
1	 birthPlace(A ,B)  :-  height(A ,C)   ,  areaTotal(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  weight(A ,C)   ,  areaLand(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  maximumElevation(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  broadcastArea(D ,C)   ,  city(D ,B).
1	 birthPlace(A ,B)  :-  municipality(C ,B)   ,  country(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  hometown(D ,C)   ,  birthPlace(D ,B).
1	 birthPlace(A ,B)  :-  deathYear(A ,C)   ,  areaTotal(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  populationMetro(B ,C)   ,  weight(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  locationCity(C ,B)   ,  locationCountry(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  location(C ,B)   ,  nearestCity(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  place(D ,C)   ,  place(D ,B).
1	 birthPlace(A ,B)  :-  birthYear(A ,C)   ,  areaWater(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  populationTotal(B ,C)   ,  serviceStartYear(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  weight(A ,C)   ,  populationMetro(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  percentageOfAreaWater(B ,C)   ,  height(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  city(D ,B).
1	 birthPlace(A ,B)  :-  weight(A ,C)   ,  utcOffset(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  populationTotal(B ,C)   ,  imdbId(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  stateOfOrigin(A ,C)   ,  location(D ,C)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  areaCode(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  headquarter(D ,C)   ,  country(D ,B).
1	 birthPlace(A ,B)  :-  birthYear(A ,C)   ,  deathYear(D ,C)   ,  birthPlace(D ,B).
1	 birthPlace(A ,B)  :-  area(B ,C)   ,  height(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  region(D ,B).
1	 birthPlace(A ,B)  :-  utcOffset(B ,C)   ,  weight(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  height(A ,C)   ,  areaWater(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  mouthMountain(C ,B)   ,  state(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  populationMetro(B ,C)   ,  height(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  team(A ,C)   ,  ground(C ,D)   ,  country(B ,D).
1	 birthPlace(A ,B)  :-  almaMater(A ,C)   ,  country(C ,D)   ,  country(B ,D).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  stateOfOrigin(D ,C)   ,  birthPlace(D ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  residence(D ,C)   ,  deathPlace(D ,B).
1	 birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  state(D ,C)   ,  mouthPlace(D ,B).
1	 birthPlace(A ,B)  :-  elevation(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  populationDensity(B ,C)   ,  birthYear(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  country(B ,C)   ,  birthPlace(A ,C).      
1	 birthPlace(A ,B)  :-  populationMetro(B ,C)   ,  deathYear(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  height(A ,C)   ,  areaCode(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  team(A ,C)   ,  ground(C ,D)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  team(A ,C)   ,  operator(D ,C)   ,  location(D ,B).
1	 birthPlace(A ,B)  :-  locationCity(C ,B)   ,  regionServed(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  areaWater(B ,C)   ,  weight(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  areaWater(B ,C)   ,  activeYearsEndYear(A ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  ethnicity(C ,B)   ,  deathPlace(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  minimumElevation(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  birthYear(A ,C)   ,  populationDensity(B ,D)   ,  C>D. 
1	 birthPlace(A ,B)  :-  weight(A ,C)   ,  areaTotal(B ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  areaUrban(B ,C)   ,  birthYear(A ,D)   ,  C<D. 
1	 birthPlace(A ,B)  :-  operator(C ,B)   ,  location(C ,D)   ,  birthPlace(A ,D).
1	 birthPlace(A ,B)  :-  deathYear(A ,C)   ,  populationMetro(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  areaLand(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  termPeriod(A ,C)   ,  isPartOf(B ,D)   ,  C=D. 
0.9 	birthPlace(A ,B)  :-  utcOffset(B ,C)   ,  deathYear(A ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  populationDensity(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  nationality(A ,C)   ,  residence(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  birthYear(A ,C)   ,  elevation(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  populationDensity(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  serviceStartYear(A ,C)   ,  areaTotal(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  activeYearsEndYear(A ,C)   ,  utcOffset(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  populationUrban(B ,C)   ,  height(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  restingPlace(D ,C)   ,  restingPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  location(C ,B)   ,  operator(C ,D)   ,  team(A ,D).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  restingPlace(D ,C)   ,  nationality(D ,B).
0.9 	birthPlace(A ,B)  :-  locationCity(C ,B)   ,  foundationPlace(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  team(A ,C)   ,  coach(C ,D)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  occupation(A ,C)   ,  mouthMountain(D ,B)   ,  C=D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  largestCity(C ,B).      
0.9 	birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  minimumElevation(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  populationTotal(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  activeYearsEndYear(A ,C)   ,  areaTotal(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  areaUrban(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  weight(A ,C)   ,  areaWater(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  city(C ,B)   ,  broadcastArea(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  areaLand(B ,C)   ,  activeYearsStartYear(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  nationality(A ,C)   ,  locationCountry(D ,C)   ,  location(D ,B).
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  height(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  deathPlace(A ,C)   ,  residence(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  deathYear(A ,C)   ,  deathYear(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  mouthMountain(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  locationCountry(D ,C)   ,  regionServed(D ,B).
0.9 	birthPlace(A ,B)  :-  weight(A ,C)   ,  elevation(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  residence(D ,C)   ,  leaderName(B ,D).
0.9 	birthPlace(A ,B)  :-  headquarter(C ,B)   ,  nationalAffiliation(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  utcOffset(B ,C)   ,  height(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  garrison(D ,B).
0.9 	birthPlace(A ,B)  :-  deathPlace(A ,C)   ,  deathPlace(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  nationality(A ,C)   ,  stateOfOrigin(D ,C)   ,  deathPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  state(D ,C)   ,  mouthMountain(D ,B).
0.9 	birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  areaCode(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  birthYear(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  city(C ,B)   ,  state(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  weight(A ,C)   ,  area(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  percentageOfAreaWater(B ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  ground(C ,B)   ,  team(A ,C).      
0.9 	birthPlace(A ,B)  :-  state(C ,B)   ,  city(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  nationalAffiliation(D ,C)   ,  headquarter(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  largestCity(B ,C).      
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  elevation(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  sourcePlace(C ,B)   ,  country(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  percentageOfAreaWater(B ,C)   ,  height(A ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  nearestCity(D ,B).
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  areaTotal(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  regionServed(C ,B)   ,  locationCountry(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  weight(A ,C)   ,  populationTotal(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  stateOfOrigin(A ,C)   ,  stateOfOrigin(D ,C)   ,  deathPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  country(D ,C)   ,  mouthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  predecessor(A ,C)   ,  birthPlace(D ,B)   ,  C=D. 
0.9 	birthPlace(A ,B)  :-  serviceEndYear(A ,C)   ,  populationTotal(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  activeYearsStartYear(A ,C)   ,  populationDensity(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  background(A ,C)   ,  background(D ,C)   ,  deathPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  birthPlace(D ,C)   ,  leader(B ,D).
0.9 	birthPlace(A ,B)  :-  areaCode(B ,C)   ,  weight(A ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  populationMetro(B ,C)   ,  activeYearsEndYear(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  height(A ,C)   ,  areaCode(B ,D)   ,  C<D. 
0.9 	birthPlace(A ,B)  :-  leader(B ,C)   ,  birthPlace(C ,D)   ,  birthPlace(A ,D).
0.9 	birthPlace(A ,B)  :-  areaWater(B ,C)   ,  height(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  populationTotal(B ,C)   ,  serviceEndYear(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  occupation(A ,C)   ,  mouthPlace(D ,B)   ,  C=D. 
0.9 	birthPlace(A ,B)  :-  birthYear(A ,C)   ,  activeYearsStartYear(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  spouse(A ,C)   ,  birthPlace(D ,B)   ,  C=D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  garrison(D ,C)   ,  garrison(D ,B).
0.9 	birthPlace(A ,B)  :-  elevation(B ,C)   ,  weight(A ,D)   ,  C>D. 
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  billed(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  birthPlace(A ,C)   ,  citizenship(D ,C)   ,  birthPlace(D ,B).
0.9 	birthPlace(A ,B)  :-  residence(C ,B)   ,  citizenship(C ,D)   ,  nationality(A ,D).
